column,bare_name,asset,stage,group,spec_file,depth_band,window_s,market_scope,feature_id,matched_spec_name,is_meta,is_target,is_feature,match_source,base_concept
absorb_refill_bid_fut_2bps_1s_btc,absorb_refill_bid_fut_2bps_1s,btc,S2,Absorption,s2_absorption,,1.0,Futures,2017.0,absorb_refill_bid_fut_2bps_1s,False,False,True,spec,absorb_refill_bid_2bps
absorb_refill_bid_fut_5bps_1s_btc,absorb_refill_bid_fut_5bps_1s,btc,S2,Absorption,s2_absorption,,1.0,Futures,2018.0,absorb_refill_bid_fut_5bps_1s,False,False,True,spec,absorb_refill_bid_5bps
absorb_refill_bid_spot_10bps_1s_btc,absorb_refill_bid_spot_10bps_1s,btc,S2,Absorption,s2_absorption,,1.0,Spot,2019.0,absorb_refill_bid_spot_10bps_1s,False,False,True,spec,absorb_refill_bid_10bps
absorb_refill_bid_spot_2bps_1s_btc,absorb_refill_bid_spot_2bps_1s,btc,S2,Absorption,s2_absorption,,1.0,Spot,2020.0,absorb_refill_bid_spot_2bps_1s,False,False,True,spec,absorb_refill_bid_2bps
absorb_refill_bid_spot_5bps_1s_btc,absorb_refill_bid_spot_5bps_1s,btc,S2,Absorption,s2_absorption,,1.0,Spot,2021.0,absorb_refill_bid_spot_5bps_1s,False,False,True,spec,absorb_refill_bid_5bps
trade_absorption_ratio_fut_1s_btc,trade_absorption_ratio_fut_1s,btc,S2,Absorption,s2_absorption,,1.0,Futures,2022.0,trade_absorption_ratio_fut_1s,False,False,True,spec,trade_absorption_ratio
trade_absorption_ratio_spot_1s_btc,trade_absorption_ratio_spot_1s,btc,S2,Absorption,s2_absorption,,1.0,Spot,2023.0,trade_absorption_ratio_spot_1s,False,False,True,spec,trade_absorption_ratio
avg_trade_size_fut_300s_btc,avg_trade_size_fut_300s,btc,S2,Activity,s2_activity,,300.0,Futures,2024.0,avg_trade_size_fut_300s,False,False,True,spec,avg_trade_size
avg_trade_size_fut_60s_btc,avg_trade_size_fut_60s,btc,S2,Activity,s2_activity,,60.0,Futures,2025.0,avg_trade_size_fut_60s,False,False,True,spec,avg_trade_size
avg_trade_size_fut_900s_btc,avg_trade_size_fut_900s,btc,S2,Activity,s2_activity,,900.0,Futures,2026.0,avg_trade_size_fut_900s,False,False,True,spec,avg_trade_size
avg_trade_size_spot_300s_btc,avg_trade_size_spot_300s,btc,S2,Activity,s2_activity,,300.0,Spot,2027.0,avg_trade_size_spot_300s,False,False,True,spec,avg_trade_size
avg_trade_size_spot_60s_btc,avg_trade_size_spot_60s,btc,S2,Activity,s2_activity,,60.0,Spot,2028.0,avg_trade_size_spot_60s,False,False,True,spec,avg_trade_size
avg_trade_size_spot_900s_btc,avg_trade_size_spot_900s,btc,S2,Activity,s2_activity,,900.0,Spot,2029.0,avg_trade_size_spot_900s,False,False,True,spec,avg_trade_size
l2_update_count_fut_5bps_5s_btc,l2_update_count_fut_5bps_5s,btc,S2,Activity,s2_activity,,5.0,Futures,2030.0,l2_update_count_fut_5bps_5s,False,False,True,spec,l2_update_count_5bps
l2_update_count_spot_5bps_5s_btc,l2_update_count_spot_5bps_5s,btc,S2,Activity,s2_activity,,5.0,Spot,2031.0,l2_update_count_spot_5bps_5s,False,False,True,spec,l2_update_count_5bps
taker_imbalance_fut_15s_btc,taker_imbalance_fut_15s,btc,S2,Aggression,s2_aggression,,15.0,Futures,2032.0,taker_imbalance_fut_15s,False,False,True,spec,taker_imbalance
taker_imbalance_fut_300s_btc,taker_imbalance_fut_300s,btc,S2,Aggression,s2_aggression,,300.0,Futures,2033.0,taker_imbalance_fut_300s,False,False,True,spec,taker_imbalance
taker_imbalance_fut_5s_btc,taker_imbalance_fut_5s,btc,S2,Aggression,s2_aggression,,5.0,Futures,2034.0,taker_imbalance_fut_5s,False,False,True,spec,taker_imbalance
taker_imbalance_fut_900s_btc,taker_imbalance_fut_900s,btc,S2,Aggression,s2_aggression,,900.0,Futures,2035.0,taker_imbalance_fut_900s,False,False,True,spec,taker_imbalance
taker_imbalance_spot_15s_btc,taker_imbalance_spot_15s,btc,S2,Aggression,s2_aggression,,15.0,Spot,2036.0,taker_imbalance_spot_15s,False,False,True,spec,taker_imbalance
taker_imbalance_spot_300s_btc,taker_imbalance_spot_300s,btc,S2,Aggression,s2_aggression,,300.0,Spot,2037.0,taker_imbalance_spot_300s,False,False,True,spec,taker_imbalance
taker_imbalance_spot_5s_btc,taker_imbalance_spot_5s,btc,S2,Aggression,s2_aggression,,5.0,Spot,2038.0,taker_imbalance_spot_5s,False,False,True,spec,taker_imbalance
taker_imbalance_spot_900s_btc,taker_imbalance_spot_900s,btc,S2,Aggression,s2_aggression,,900.0,Spot,2039.0,taker_imbalance_spot_900s,False,False,True,spec,taker_imbalance
taker_imbalance_fut_60s_btc,taker_imbalance_fut_60s,btc,S2,Aggression,s2_aggression,,60.0,Futures,2040.0,taker_imbalance_fut_60s,False,False,True,spec,taker_imbalance
taker_imbalance_spot_60s_btc,taker_imbalance_spot_60s,btc,S2,Aggression,s2_aggression,,60.0,Spot,2041.0,taker_imbalance_spot_60s,False,False,True,spec,taker_imbalance
depth_gradient_fut_struct100_1s_btc,depth_gradient_fut_struct100_1s,btc,S2,Bookshape,s2_bookshape,,1.0,Futures,2042.0,depth_gradient_fut_struct100_1s,False,False,True,spec,depth_gradient_struct100
depth_gradient_fut_struct50_1s_btc,depth_gradient_fut_struct50_1s,btc,S2,Bookshape,s2_bookshape,,1.0,Futures,2043.0,depth_gradient_fut_struct50_1s,False,False,True,spec,depth_gradient_struct50
depth_gradient_spot_struct100_1s_btc,depth_gradient_spot_struct100_1s,btc,S2,Bookshape,s2_bookshape,,1.0,Spot,2044.0,depth_gradient_spot_struct100_1s,False,False,True,spec,depth_gradient_struct100
depth_gradient_spot_struct50_1s_btc,depth_gradient_spot_struct50_1s,btc,S2,Bookshape,s2_bookshape,,1.0,Spot,2045.0,depth_gradient_spot_struct50_1s,False,False,True,spec,depth_gradient_struct50
liq_concentration_fut_struct100_1s_btc,liq_concentration_fut_struct100_1s,btc,S2,Bookshape,s2_bookshape,,1.0,Futures,2046.0,liq_concentration_fut_struct100_1s,False,False,True,spec,liq_concentration_struct100
liq_concentration_fut_struct50_1s_btc,liq_concentration_fut_struct50_1s,btc,S2,Bookshape,s2_bookshape,,1.0,Futures,2047.0,liq_concentration_fut_struct50_1s,False,False,True,spec,liq_concentration_struct50
liq_concentration_spot_struct100_1s_btc,liq_concentration_spot_struct100_1s,btc,S2,Bookshape,s2_bookshape,,1.0,Spot,2048.0,liq_concentration_spot_struct100_1s,False,False,True,spec,liq_concentration_struct100
liq_concentration_spot_struct50_1s_btc,liq_concentration_spot_struct50_1s,btc,S2,Bookshape,s2_bookshape,,1.0,Spot,2049.0,liq_concentration_spot_struct50_1s,False,False,True,spec,liq_concentration_struct50
book_asymmetry_fut_struct100_300s_btc,book_asymmetry_fut_struct100_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Futures,2050.0,book_asymmetry_fut_struct100_300s,False,False,True,spec,book_asymmetry_struct100
book_asymmetry_fut_struct100_60s_btc,book_asymmetry_fut_struct100_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Futures,2051.0,book_asymmetry_fut_struct100_60s,False,False,True,spec,book_asymmetry_struct100
book_asymmetry_fut_struct100_900s_btc,book_asymmetry_fut_struct100_900s,btc,S2,Bookshape,s2_bookshape,,900.0,Futures,2052.0,book_asymmetry_fut_struct100_900s,False,False,True,spec,book_asymmetry_struct100
book_asymmetry_fut_struct50_300s_btc,book_asymmetry_fut_struct50_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Futures,2053.0,book_asymmetry_fut_struct50_300s,False,False,True,spec,book_asymmetry_struct50
book_asymmetry_fut_struct50_60s_btc,book_asymmetry_fut_struct50_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Futures,2054.0,book_asymmetry_fut_struct50_60s,False,False,True,spec,book_asymmetry_struct50
book_asymmetry_fut_struct50_900s_btc,book_asymmetry_fut_struct50_900s,btc,S2,Bookshape,s2_bookshape,,900.0,Futures,2055.0,book_asymmetry_fut_struct50_900s,False,False,True,spec,book_asymmetry_struct50
book_asymmetry_spot_struct100_300s_btc,book_asymmetry_spot_struct100_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Spot,2056.0,book_asymmetry_spot_struct100_300s,False,False,True,spec,book_asymmetry_struct100
book_asymmetry_spot_struct100_60s_btc,book_asymmetry_spot_struct100_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Spot,2057.0,book_asymmetry_spot_struct100_60s,False,False,True,spec,book_asymmetry_struct100
book_asymmetry_spot_struct100_900s_btc,book_asymmetry_spot_struct100_900s,btc,S2,Bookshape,s2_bookshape,,900.0,Spot,2058.0,book_asymmetry_spot_struct100_900s,False,False,True,spec,book_asymmetry_struct100
book_asymmetry_spot_struct50_300s_btc,book_asymmetry_spot_struct50_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Spot,2059.0,book_asymmetry_spot_struct50_300s,False,False,True,spec,book_asymmetry_struct50
book_asymmetry_spot_struct50_60s_btc,book_asymmetry_spot_struct50_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Spot,2060.0,book_asymmetry_spot_struct50_60s,False,False,True,spec,book_asymmetry_struct50
book_asymmetry_spot_struct50_900s_btc,book_asymmetry_spot_struct50_900s,btc,S2,Bookshape,s2_bookshape,,900.0,Spot,2061.0,book_asymmetry_spot_struct50_900s,False,False,True,spec,book_asymmetry_struct50
liq_sum_fut_300s_btc,liq_sum_fut_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Futures,2062.0,liq_sum_fut_300s,False,False,True,spec,liq_sum
liq_sum_fut_60s_btc,liq_sum_fut_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Futures,2063.0,liq_sum_fut_60s,False,False,True,spec,liq_sum
liq_sum_fut_900s_btc,liq_sum_fut_900s,btc,S2,Bookshape,s2_bookshape,,900.0,Futures,2064.0,liq_sum_fut_900s,False,False,True,spec,liq_sum
liq_sum_spot_300s_btc,liq_sum_spot_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Spot,2065.0,liq_sum_spot_300s,False,False,True,spec,liq_sum
liq_sum_spot_60s_btc,liq_sum_spot_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Spot,2066.0,liq_sum_spot_60s,False,False,True,spec,liq_sum
liq_sum_spot_900s_btc,liq_sum_spot_900s,btc,S2,Bookshape,s2_bookshape,,900.0,Spot,2067.0,liq_sum_spot_900s,False,False,True,spec,liq_sum
max_liq_distance_ask_fut_5bps_300s_btc,max_liq_distance_ask_fut_5bps_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Futures,2068.0,max_liq_distance_ask_fut_5bps_300s,False,False,True,spec,max_liq_distance_ask_5bps
max_liq_distance_ask_fut_5bps_60s_btc,max_liq_distance_ask_fut_5bps_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Futures,2069.0,max_liq_distance_ask_fut_5bps_60s,False,False,True,spec,max_liq_distance_ask_5bps
max_liq_distance_ask_spot_5bps_300s_btc,max_liq_distance_ask_spot_5bps_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Spot,2070.0,max_liq_distance_ask_spot_5bps_300s,False,False,True,spec,max_liq_distance_ask_5bps
max_liq_distance_ask_spot_5bps_60s_btc,max_liq_distance_ask_spot_5bps_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Spot,2071.0,max_liq_distance_ask_spot_5bps_60s,False,False,True,spec,max_liq_distance_ask_5bps
max_liq_distance_bid_fut_5bps_300s_btc,max_liq_distance_bid_fut_5bps_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Futures,2072.0,max_liq_distance_bid_fut_5bps_300s,False,False,True,spec,max_liq_distance_bid_5bps
max_liq_distance_bid_fut_5bps_60s_btc,max_liq_distance_bid_fut_5bps_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Futures,2073.0,max_liq_distance_bid_fut_5bps_60s,False,False,True,spec,max_liq_distance_bid_5bps
max_liq_distance_bid_spot_5bps_300s_btc,max_liq_distance_bid_spot_5bps_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Spot,2074.0,max_liq_distance_bid_spot_5bps_300s,False,False,True,spec,max_liq_distance_bid_5bps
max_liq_distance_bid_spot_5bps_60s_btc,max_liq_distance_bid_spot_5bps_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Spot,2075.0,max_liq_distance_bid_spot_5bps_60s,False,False,True,spec,max_liq_distance_bid_5bps
depth_gradient_ask_fut_struct100_300s_btc,depth_gradient_ask_fut_struct100_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Futures,2076.0,depth_gradient_ask_fut_struct100_300s,False,False,True,spec,depth_gradient_ask_struct100
depth_gradient_ask_fut_struct100_60s_btc,depth_gradient_ask_fut_struct100_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Futures,2077.0,depth_gradient_ask_fut_struct100_60s,False,False,True,spec,depth_gradient_ask_struct100
depth_gradient_ask_fut_struct100_900s_btc,depth_gradient_ask_fut_struct100_900s,btc,S2,Bookshape,s2_bookshape,,900.0,Futures,2078.0,depth_gradient_ask_fut_struct100_900s,False,False,True,spec,depth_gradient_ask_struct100
depth_gradient_ask_fut_struct50_300s_btc,depth_gradient_ask_fut_struct50_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Futures,2079.0,depth_gradient_ask_fut_struct50_300s,False,False,True,spec,depth_gradient_ask_struct50
depth_gradient_ask_fut_struct50_60s_btc,depth_gradient_ask_fut_struct50_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Futures,2080.0,depth_gradient_ask_fut_struct50_60s,False,False,True,spec,depth_gradient_ask_struct50
depth_gradient_ask_fut_struct50_900s_btc,depth_gradient_ask_fut_struct50_900s,btc,S2,Bookshape,s2_bookshape,,900.0,Futures,2081.0,depth_gradient_ask_fut_struct50_900s,False,False,True,spec,depth_gradient_ask_struct50
depth_gradient_ask_spot_struct100_300s_btc,depth_gradient_ask_spot_struct100_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Spot,2082.0,depth_gradient_ask_spot_struct100_300s,False,False,True,spec,depth_gradient_ask_struct100
depth_gradient_ask_spot_struct100_60s_btc,depth_gradient_ask_spot_struct100_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Spot,2083.0,depth_gradient_ask_spot_struct100_60s,False,False,True,spec,depth_gradient_ask_struct100
depth_gradient_ask_spot_struct100_900s_btc,depth_gradient_ask_spot_struct100_900s,btc,S2,Bookshape,s2_bookshape,,900.0,Spot,2084.0,depth_gradient_ask_spot_struct100_900s,False,False,True,spec,depth_gradient_ask_struct100
depth_gradient_ask_spot_struct50_300s_btc,depth_gradient_ask_spot_struct50_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Spot,2085.0,depth_gradient_ask_spot_struct50_300s,False,False,True,spec,depth_gradient_ask_struct50
depth_gradient_ask_spot_struct50_60s_btc,depth_gradient_ask_spot_struct50_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Spot,2086.0,depth_gradient_ask_spot_struct50_60s,False,False,True,spec,depth_gradient_ask_struct50
depth_gradient_ask_spot_struct50_900s_btc,depth_gradient_ask_spot_struct50_900s,btc,S2,Bookshape,s2_bookshape,,900.0,Spot,2087.0,depth_gradient_ask_spot_struct50_900s,False,False,True,spec,depth_gradient_ask_struct50
depth_gradient_bid_fut_struct100_300s_btc,depth_gradient_bid_fut_struct100_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Futures,2088.0,depth_gradient_bid_fut_struct100_300s,False,False,True,spec,depth_gradient_bid_struct100
depth_gradient_bid_fut_struct100_60s_btc,depth_gradient_bid_fut_struct100_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Futures,2089.0,depth_gradient_bid_fut_struct100_60s,False,False,True,spec,depth_gradient_bid_struct100
depth_gradient_bid_fut_struct100_900s_btc,depth_gradient_bid_fut_struct100_900s,btc,S2,Bookshape,s2_bookshape,,900.0,Futures,2090.0,depth_gradient_bid_fut_struct100_900s,False,False,True,spec,depth_gradient_bid_struct100
depth_gradient_bid_fut_struct50_300s_btc,depth_gradient_bid_fut_struct50_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Futures,2091.0,depth_gradient_bid_fut_struct50_300s,False,False,True,spec,depth_gradient_bid_struct50
depth_gradient_bid_fut_struct50_60s_btc,depth_gradient_bid_fut_struct50_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Futures,2092.0,depth_gradient_bid_fut_struct50_60s,False,False,True,spec,depth_gradient_bid_struct50
depth_gradient_bid_fut_struct50_900s_btc,depth_gradient_bid_fut_struct50_900s,btc,S2,Bookshape,s2_bookshape,,900.0,Futures,2093.0,depth_gradient_bid_fut_struct50_900s,False,False,True,spec,depth_gradient_bid_struct50
depth_gradient_bid_spot_struct100_300s_btc,depth_gradient_bid_spot_struct100_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Spot,2094.0,depth_gradient_bid_spot_struct100_300s,False,False,True,spec,depth_gradient_bid_struct100
depth_gradient_bid_spot_struct100_60s_btc,depth_gradient_bid_spot_struct100_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Spot,2095.0,depth_gradient_bid_spot_struct100_60s,False,False,True,spec,depth_gradient_bid_struct100
depth_gradient_bid_spot_struct100_900s_btc,depth_gradient_bid_spot_struct100_900s,btc,S2,Bookshape,s2_bookshape,,900.0,Spot,2096.0,depth_gradient_bid_spot_struct100_900s,False,False,True,spec,depth_gradient_bid_struct100
depth_gradient_bid_spot_struct50_300s_btc,depth_gradient_bid_spot_struct50_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Spot,2097.0,depth_gradient_bid_spot_struct50_300s,False,False,True,spec,depth_gradient_bid_struct50
depth_gradient_bid_spot_struct50_60s_btc,depth_gradient_bid_spot_struct50_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Spot,2098.0,depth_gradient_bid_spot_struct50_60s,False,False,True,spec,depth_gradient_bid_struct50
depth_gradient_bid_spot_struct50_900s_btc,depth_gradient_bid_spot_struct50_900s,btc,S2,Bookshape,s2_bookshape,,900.0,Spot,2099.0,depth_gradient_bid_spot_struct50_900s,False,False,True,spec,depth_gradient_bid_struct50
liq_concentration_ask_fut_struct100_300s_btc,liq_concentration_ask_fut_struct100_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Futures,2100.0,liq_concentration_ask_fut_struct100_300s,False,False,True,spec,liq_concentration_ask_struct100
liq_concentration_ask_fut_struct100_60s_btc,liq_concentration_ask_fut_struct100_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Futures,2101.0,liq_concentration_ask_fut_struct100_60s,False,False,True,spec,liq_concentration_ask_struct100
liq_concentration_ask_fut_struct100_900s_btc,liq_concentration_ask_fut_struct100_900s,btc,S2,Bookshape,s2_bookshape,,900.0,Futures,2102.0,liq_concentration_ask_fut_struct100_900s,False,False,True,spec,liq_concentration_ask_struct100
liq_concentration_ask_fut_struct50_300s_btc,liq_concentration_ask_fut_struct50_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Futures,2103.0,liq_concentration_ask_fut_struct50_300s,False,False,True,spec,liq_concentration_ask_struct50
liq_concentration_ask_fut_struct50_60s_btc,liq_concentration_ask_fut_struct50_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Futures,2104.0,liq_concentration_ask_fut_struct50_60s,False,False,True,spec,liq_concentration_ask_struct50
liq_concentration_ask_fut_struct50_900s_btc,liq_concentration_ask_fut_struct50_900s,btc,S2,Bookshape,s2_bookshape,,900.0,Futures,2105.0,liq_concentration_ask_fut_struct50_900s,False,False,True,spec,liq_concentration_ask_struct50
liq_concentration_ask_spot_struct100_300s_btc,liq_concentration_ask_spot_struct100_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Spot,2106.0,liq_concentration_ask_spot_struct100_300s,False,False,True,spec,liq_concentration_ask_struct100
liq_concentration_ask_spot_struct100_60s_btc,liq_concentration_ask_spot_struct100_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Spot,2107.0,liq_concentration_ask_spot_struct100_60s,False,False,True,spec,liq_concentration_ask_struct100
liq_concentration_ask_spot_struct100_900s_btc,liq_concentration_ask_spot_struct100_900s,btc,S2,Bookshape,s2_bookshape,,900.0,Spot,2108.0,liq_concentration_ask_spot_struct100_900s,False,False,True,spec,liq_concentration_ask_struct100
liq_concentration_ask_spot_struct50_300s_btc,liq_concentration_ask_spot_struct50_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Spot,2109.0,liq_concentration_ask_spot_struct50_300s,False,False,True,spec,liq_concentration_ask_struct50
liq_concentration_ask_spot_struct50_60s_btc,liq_concentration_ask_spot_struct50_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Spot,2110.0,liq_concentration_ask_spot_struct50_60s,False,False,True,spec,liq_concentration_ask_struct50
liq_concentration_ask_spot_struct50_900s_btc,liq_concentration_ask_spot_struct50_900s,btc,S2,Bookshape,s2_bookshape,,900.0,Spot,2111.0,liq_concentration_ask_spot_struct50_900s,False,False,True,spec,liq_concentration_ask_struct50
liq_concentration_bid_fut_struct100_300s_btc,liq_concentration_bid_fut_struct100_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Futures,2112.0,liq_concentration_bid_fut_struct100_300s,False,False,True,spec,liq_concentration_bid_struct100
liq_concentration_bid_fut_struct100_60s_btc,liq_concentration_bid_fut_struct100_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Futures,2113.0,liq_concentration_bid_fut_struct100_60s,False,False,True,spec,liq_concentration_bid_struct100
liq_concentration_bid_fut_struct100_900s_btc,liq_concentration_bid_fut_struct100_900s,btc,S2,Bookshape,s2_bookshape,,900.0,Futures,2114.0,liq_concentration_bid_fut_struct100_900s,False,False,True,spec,liq_concentration_bid_struct100
liq_concentration_bid_fut_struct50_300s_btc,liq_concentration_bid_fut_struct50_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Futures,2115.0,liq_concentration_bid_fut_struct50_300s,False,False,True,spec,liq_concentration_bid_struct50
liq_concentration_bid_fut_struct50_60s_btc,liq_concentration_bid_fut_struct50_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Futures,2116.0,liq_concentration_bid_fut_struct50_60s,False,False,True,spec,liq_concentration_bid_struct50
liq_concentration_bid_fut_struct50_900s_btc,liq_concentration_bid_fut_struct50_900s,btc,S2,Bookshape,s2_bookshape,,900.0,Futures,2117.0,liq_concentration_bid_fut_struct50_900s,False,False,True,spec,liq_concentration_bid_struct50
liq_concentration_bid_spot_struct100_300s_btc,liq_concentration_bid_spot_struct100_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Spot,2118.0,liq_concentration_bid_spot_struct100_300s,False,False,True,spec,liq_concentration_bid_struct100
liq_concentration_bid_spot_struct100_60s_btc,liq_concentration_bid_spot_struct100_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Spot,2119.0,liq_concentration_bid_spot_struct100_60s,False,False,True,spec,liq_concentration_bid_struct100
liq_concentration_bid_spot_struct100_900s_btc,liq_concentration_bid_spot_struct100_900s,btc,S2,Bookshape,s2_bookshape,,900.0,Spot,2120.0,liq_concentration_bid_spot_struct100_900s,False,False,True,spec,liq_concentration_bid_struct100
liq_concentration_bid_spot_struct50_300s_btc,liq_concentration_bid_spot_struct50_300s,btc,S2,Bookshape,s2_bookshape,,300.0,Spot,2121.0,liq_concentration_bid_spot_struct50_300s,False,False,True,spec,liq_concentration_bid_struct50
liq_concentration_bid_spot_struct50_60s_btc,liq_concentration_bid_spot_struct50_60s,btc,S2,Bookshape,s2_bookshape,,60.0,Spot,2122.0,liq_concentration_bid_spot_struct50_60s,False,False,True,spec,liq_concentration_bid_struct50
liq_concentration_bid_spot_struct50_900s_btc,liq_concentration_bid_spot_struct50_900s,btc,S2,Bookshape,s2_bookshape,,900.0,Spot,2123.0,liq_concentration_bid_spot_struct50_900s,False,False,True,spec,liq_concentration_bid_struct50
